name,price,description,images,stock,categoryId,componentType
PC HP Pro Mini 400 G9 (Intel Core i5-14500T/ 8GB DDR4/ 512GB SSD/ Windows 11),14990000,"CPU: Intel Core i5-14500T (1.7 GHz - 4.8 GHz/24MB/14 nhân, 20 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 8GB DDR4 4800MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Chuột & Bàn phím có dây + Dây nguồn + Chân đế khung đứng dành cho DesktopMini",https://lh3.googleusercontent.com/89S6Qm9BH4N8WtQEdE26shvWQHbS2_BYdcWPhXMUVseJ7BT87kBw1WPKd1XieFzjevU6PohsUyzuOSnoF4fwIAPe4zMHSLwu,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus S500SE-313100069W (Intel Core i3-13100/ 8GB DDR4/ 256GB SSD/ Windows 11),8990000,"CPU: Intel Core i3-13100 (3.4 GHz - 4.5 GHz/12MB/4 nhân, 8 luồng)<br/>Đồ họa: <br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 256GB M.2 NVMe SSD <br/>Bàn phím + Chuột",https://lh3.googleusercontent.com/aFSdTvi5mftecrgUH_rHksfB9d1fPgBAJQW_OfOFWP9rZ8TQt_2kzSI6gLRJBo0_LmgxE4wMMAvPzY2GhQf5rC_GUedQ-YXb,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus NUC 13 Pro Tall RNUC13ANHH500000I (Intel Core i5-13420H/ DDR4/ Free DOS),10390000,"CPU: Intel Core i5-13420H (2.1 GHz - 4.6 GHz/12MB/8 nhân, 12 luồng)<br/>Đồ họa: Intel Iris Xe Graphics<br/>RAM:  DDR4 3200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: <br/>VESA MOUNT hỗ trợ gắn sau màn hình đi kèm.",https://lh3.googleusercontent.com/veS0JL_KkIoVfK7093qVVmGEv5ntn1uNT-CnN9UJDaJGhhgIhMCje92qZjYGN5DYgkJLffzzKksPl93SZvysNZ8QseDYcq0,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus P500MV (Intel Core i5-13420H/ 16GB DDR5/ 512GB SSD/ Windows 11),11590000,"CPU: Intel Core i5-13420H (2.1 GHz - 4.6 GHz/12MB/8 nhân, 12 luồng)<br/>Đồ họa: Intel UHD Graphics<br/>RAM: 1 x 16GB DDR5 5200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/aQbUJnBab3zGen6ovFq2UEItXQogiSP4n9VQKIuUwM1FBBsZ-yIqCqmFm35K9c0_IDR_QyLTZWOYvg2gkEIPkldVSiWQojND2g,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Lenovo ThinkCentre Neo 30s Gen 5 (Intel Core i5-13420H/ 16GB DDR5/ 512GB SSD/ No OS),15390000,"CPU: Intel Core i5-13420H (2.1 GHz  - 4.6 GHz/12MB/8 nhân, 12 luồng)<br/>Đồ họa: Intel UHD Graphics<br/>RAM: 1 x 16GB DDR5 5200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD ",https://lh3.googleusercontent.com/EXWv7IQxATiGW2QOX2wo6e3Cs8E4BEecyCSPb0d96MyQuOdAxIITDcH_wPTRGOWQwGRhPK7m5qqykmr9ntcz0SsieTtmylcD0Q,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus NUC 14 Essential RNUC14MNK9700000 (Intel® Processor N97/ DDR5/ Free DOS),4990000,CPU: Intel® Processor N97 (3.6 GHz/6MB/<br/>Đồ họa: Intel UHD Graphics<br/>RAM:  DDR5)<br/>Lưu trữ: ,https://lh3.googleusercontent.com/Vh812bhJpvx9gd9x4K64SwU7ywSHZ-CM4Dxj9BTaARGvtBbsl46hvcrJz5TZAz8bPFn1XG6cADwniHteaJrztQhjBngdItFT,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Inspiron 3030S (Intel Core i5-14400/ 16GB DDR5/ 512GB SSD/ Windows 11),16790000,"CPU: Intel Core i5-14400 (2.5 GHz - 4.7 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 16GB DDR5 4400MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>chuột - MS116 (Black), bàn phím  KB216 Black (English), dây nguồn",https://lh3.googleusercontent.com/ml5xR6xpBaF4367xSlzmtPLTNLKctmCANRSoUG5XjsB9FqyIT8ezPAnnuk9MftBTQJLO1pi1Yd2ogs4pLZ_1ll4DbhyMyLQ,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Inspiron 3030T (Intel Core i7-14700F/ 16GB DDR5/ 1TB SSD/ Windows 11),32890000,"CPU: Intel Core i7-14700F (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa:  / GeForce RTX 3050 8GB<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 1TB M.2 NVMe SSD <br/>Chuột MS116 (Black), Bàn phím KB216 Black (English), dây nguồn",https://lh3.googleusercontent.com/NXv5dukwgyB-tzoDcEi86NFDSP5EBPs7-aZV0tQNjveb5O-6SCTmQwXOz1pEnx-uYo3vGYFnMKkc0EtdBwrKfUbO9C3wPo-Vgg,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP 280 Pro G9 SFF (Intel Core i5-14500/ 16GB DDR4/ 512GB SSD/ Windows 11),16690000,"CPU: Intel Core i5-14500 (2.6 GHz - 5 GHz/24MB/14 nhân, 20 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 16GB DDR4 3200MHz (2 Khe cắm, Hỗ trợ tối đa 16GB)<br/>Lưu trữ: 512GB SSD M.2 NVMe <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/0rNZbgVDylC8M2EXFd0zdnWNQzs7a7o4uVNQXNWiyE1FEHPdA0ecwpJ5MRh_zt9bqR_vr5WnoUlv2rzu_abXgpquX0EElUXv,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell OptiPlex Tower 7020 (Intel Core i5-14500/ 8GB DDR5/ 512GB SSD/ Windows 11),16490000,"CPU: Intel Core i5-14500 (2.6 GHz - 5 GHz/24MB/14 nhân, 20 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 8GB DDR5 4800MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB SSD <br/>Keyboard and Mouse KB216 + MS116",https://lh3.googleusercontent.com/yfEghdoq3fIxQz-MASoHJ2eoaiTsqpYEQZr8meQGVR-Nkh_q5i4kkjT74x9Uev2uLyfz7GYh5zd4V_cOMCW62OusszcWtDtKng,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
